site_code,Family,local_name,standard_taxon,number_plots_observed,provenance,lifespan,lifeform,functional_group,photosynthetic_pathway
ukul.za,Compositae,"Blumea sp.","Blumea sp.",2,NULL,NULL,NULL,FORB,NULL
ukul.za,Compositae,"Cirsium vulgare","Cirsium vulgare",6,INT,BIENNIAL,HERB,FORB,NULL
ukul.za,Compositae,"Conyza chilensis","Erigeron primulifolium",4,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Compositae,"Conyza sumatrensis var. sumatrensis","Erigeron floribundus",9,NAT,ANNUAL,HERB,FORB,NULL
ukul.za,Compositae,"Gerbera ambigua","Gerbera ambigua",9,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Compositae,"Helichrysum miconiifolium","Helichrysum miconiifolium",22,NAT,PERENNIAL,Herb,FORB,NULL
ukul.za,Compositae,"Helichrysum nudifolium var. pilosellum","Helichrysum pilosellum",10,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Compositae,"Senecio bupleuroides","Senecio bupleuroides",21,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Compositae,"Senecio coronatus","Senecio coronatus",19,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Compositae,"Senecio polyanthemoides","Senecio polyanthemoides",15,NAT,ANNUAL,HERB,FORB,NULL
ukul.za,Compositae,"Senecio retrorsus","Senecio retrorsus",1,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Compositae,"Sonchus nanus","Launaea nana",6,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Compositae,"Tagetes minuta","Tagetes minuta",29,INT,ANNUAL,Herb,FORB,NULL
ukul.za,Convolvulaceae,"Ipomoea pellita","Ipomoea pellita",4,NAT,PERENNIAL,"PROSTRATE CREEPER",FORB,NULL
ukul.za,Cucurbitaceae,"Cucumis species","Cucumis sp.",1,NULL,NULL,NULL,FORB,NULL
ukul.za,Cyperaceae,"Abildgaardia ovata","Fimbristylis ovata",9,NULL,NULL,NULL,GRAMINOID,NULL
ukul.za,Cyperaceae,"Bulbostylis species",Bulbostylis,9,NULL,NULL,NULL,GRAMINOID,NULL
ukul.za,Cyperaceae,"Schoenoxiphium sparteum","Schoenoxiphium sparteum",2,NULL,NULL,NULL,GRAMINOID,NULL
ukul.za,Cyperaceae,"Sedge species","Unknown cyperaceae sp.",1,NULL,NULL,NULL,GRAMINOID,NULL
ukul.za,Dipsacaceae,"Scabiosa columbaria","Scabiosa columbaria",29,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Euphorbiaceae,"Acalypha angustata","Acalypha angustata",9,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Euphorbiaceae,"Tragia meyeriana","Tragia meyeriana",15,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Fabaceae,"Acacia species","Acacia sp.",4,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Aeschynomene micrantha","Aeschynomene brevifolia",1,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Alysicarpus rugosus","Alysicarpus rugosus",2,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Argyrolobium molle","Argyrolobium molle",3,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Argyrolobium stipulaceum","Argyrolobium stipulaceum",1,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Chamaechrista species","Chamaecrista sp.",5,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Chamaecrista plumosa","Chamaecrista plumosa",4,NAT,PERENNIAL,Herb,LEGUME,NULL
ukul.za,Fabaceae,"Crotalaria species","Crotalaria sp.",7,NAT,ANNUAL,SHRUBLET,LEGUME,NULL
ukul.za,Fabaceae,"Eriosema cordatum","Eriosema cordatum",26,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Fabaceae species","Unknown fabaceae sp.",3,NULL,NULL,NULL,LEGUME,NULL
ukul.za,Fabaceae,"Indigofera hedyantha","Indigofera hedyantha",12,NAT,PERENNIAL,SHRUBLET,LEGUME,NULL
ukul.za,Fabaceae,"Indigofera hilaris","Indigofera hilaris",13,NAT,PERENNIAL,SHRUBLET,LEGUME,NULL
ukul.za,Fabaceae,"Rhynchosia cooperi","Rhynchosia cooperi",16,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Rhynchosia minima","Rhynchosia minima",17,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Rhynchosia totta","Rhynchosia totta",13,NAT,PERENNIAL,CREEPER,LEGUME,NULL
ukul.za,Fabaceae,"Tephrosia multijuga","Tephrosia multijuga",2,NAT,PERENNIAL,SHRUBLET,LEGUME,NULL
ukul.za,Fabaceae,"Vachellia nilotica subsp. kraussiana","Acacia nilotica ssp. kraussiana",6,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Vigna species","Vigna sp.",3,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Fabaceae,"Zornia capensis","Zornia capensis",2,NAT,PERENNIAL,HERB,LEGUME,NULL
ukul.za,Gentianaceae,"Sebaea sedoides","Sebaea sedoides var. schoenlandii",1,NAT,ANNUAL,HERB,FORB,NULL
ukul.za,Geraniaceae,"Pelargonium alchemilloides","Pelargonium alchemilloides",4,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Hyacinthaceae,"Albuca setosa","Albuca setosa",11,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Hyacinthaceae,"Albuca species",Albuca,5,NULL,NULL,NULL,FORB,NULL
ukul.za,Hyacinthaceae,"Ledebouria species","Ledebouria sp.",4,NAT,PERENNIAL,BULB,FORB,NULL
ukul.za,Hypericaceae,"Hypericum aethiopicum subsp._sonderi","Hypericum aethiopicum ssp. sonderi",1,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Hypericaceae,"Hypericum species","Hypericum sp.",3,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Hypoxidaceae,"Hypoxis argentea","Hypoxis argentea",22,NAT,PERENNIAL,TUBER,FORB,NULL
ukul.za,Hypoxidaceae,"Hypoxis colchicifolia","Hypoxis colchicifolia",2,NAT,PERENNIAL,TUBER,FORB,NULL
ukul.za,Hypoxidaceae,"Hypoxis filiformis","Hypoxis filiformis",26,NAT,PERENNIAL,TUBER,FORB,NULL
ukul.za,Hypoxidaceae,"Hypoxis hemerocallidea","Hypoxis hemerocallidea",5,NAT,PERENNIAL,TUBER,FORB,NULL
ukul.za,Hypoxidaceae,"Hypoxis rigidula","Hypoxis rigidula",3,NAT,PERENNIAL,TUBER,FORB,NULL
ukul.za,Iridaceae,"Gladiolus aurantiacus","Gladiolus aurantiacus",4,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Iridaceae,"Gladiolus crassifolius","Gladiolus crassifolius",1,NAT,PERENNIAL,CORM,FORB,NULL
ukul.za,Iridaceae,"Moraea stricta","Moraea stricta",6,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Lamiaceae,"Leonotis intermedia","Leonotis ocymifolia var. raineriana",2,NAT,PERENNIAL,SHRUB,WOODY,NULL
ukul.za,Lamiaceae,"Leonotis leonurus","Leonotis leonurus",3,NAT,PERENNIAL,Shrub,WOODY,NULL
ukul.za,Liliaceae,"Lilium species","Lilium sp.",1,NULL,NULL,NULL,FORB,NULL
ukul.za,Malvaceae,"Corchorus asplenifolius","Corchorus aspleniifolius",5,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Malvaceae,"Hibiscus aethiopicus","Hibiscus aethiopicus",29,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Malvaceae,"Sida cordifolia","Sida cordifolia",4,NAT,PERENNIAL,SHRUB,FORB,NULL
ukul.za,Malvaceae,"Sida dregei","Sida dregei",8,NAT,PERENNIAL,SHRUBLET,WOODY,NULL
ukul.za,Oxalidaceae,"Oxalis corniculata","Oxalis corniculata",4,INT,ANNUAL,HERB,FORB,NULL
ukul.za,Pedaliaceae,"Ceratotheca species","Ceratotheca sp.",1,NAT,ANNUAL,HERB,FORB,NULL
ukul.za,Poaceae,"Alloteropsis semialata","Alloteropsis semialata",2,NAT,PERENNIAL,GRASS,GRASS,C3
ukul.za,Poaceae,"Aristida junciformis","Aristida junciformis",8,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Brachiaria serrata","Brachiaria serrata",9,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Chloris gayana","Chloris gayana",2,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Cymbopogon caesius","Cymbopogon caesius",19,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Cymbopogon validus","Cymbopogon nardus",3,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Digitaria diagonalis var_diagonalis","Digitaria diagonalis",6,NAT,NULL,GRASS,GRASS,C4
ukul.za,Poaceae,"Digitaria setifolia","Digitaria setifolia",9,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Diheteropogon amplectens","Diheteropogon amplectens",20,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Elionurus muticus","Elionurus muticus",2,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Eragrostis capensis","Eragrostis capensis",1,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Eragrostis curvula","Eragrostis curvula",30,NAT,NULL,GRASS,GRASS,C4
ukul.za,Poaceae,"Eustachys paspaloides","Eustachys paspaloides",2,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Heteropogon contortus","Heteropogon contortus",8,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Hyparrhenia dregeana","Hyparrhenia dregeana",3,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Hyparrhenia hirta","Hyparrhenia hirta",24,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Melinis nerviglumis","Melinis nerviglumis",4,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Panicum aequinerve","Panicum aequinerve",15,NAT,PERENNIAL,GRASS,GRASS,C3
ukul.za,Poaceae,"Panicum maximum","Panicum maximum",4,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Setaria nigrirostris","Setaria nigrirostris",28,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Setaria sphacelata","Setaria sphacelata",13,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Themeda triandra","Themeda triandra",30,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Tristachya leucothrix","Tristachya leucothrix",29,NAT,PERENNIAL,GRASS,GRASS,C4
ukul.za,Poaceae,"Unknown grass species","Unknown grass",2,NULL,NULL,NULL,GRASS,NULL
ukul.za,Polygalaceae,"Polygala amatymbica","Polygala amatymbica",9,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Polygalaceae,"Polygala hottentotta","Polygala hottentotta",2,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Rubiaceae,"Agathisanthemum chlorophyllum","Agathisanthemum chlorophyllum",5,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Rubiaceae,"Kohautia amatymbica","Kohautia amatymbica",27,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Rubiaceae,"Pentanisia angustifolia","Pentanisia angustifolia",2,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Rubiaceae,"Pentas species","Pentas sp.",2,NAT,BIENNIAL,HERB,FORB,NULL
ukul.za,Rubiaceae,"Spermacoce natalensis","Spermacoce natalensis",15,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Scrophulariaceae,"Diclis reptans","Diclis reptans",5,NAT,PERENNIAL,HERB,FORB,NULL
ukul.za,Scrophulariaceae,"Graderia scabra","Graderia scabra",19,NAT,PERENNIAL,HERB,WOODY,NULL
ukul.za,Solanaceae,"Physalis peruviana","Physalis peruviana",10,INT,PERENNIAL,SHRUBLET,FORB,NULL
ukul.za,Solanaceae,"Solanum campylacanthum subsp. panduriforme","Solanum panduriforme",8,NAT,PERENNIAL,SHRUBLET,WOODY,NULL
ukul.za,Solanaceae,"Solanum mauritianum","Solanum mauritianum",1,NULL,NULL,NULL,FORB,NULL
ukul.za,Solanaceae,"Solanum nodiflorum","Solanum americanum",8,NAT,PERENNIAL,SHRUBLET,FORB,NULL
ukul.za,Solanaceae,"Solanum retroflexum","Solanum retroflexum",1,NAT,PERENNIAL,Shrublet,WOODY,NULL
ukul.za,Solanaceae,"Solanum species","Solanum sp.",3,NAT,PERENNIAL,SHRUBLET,WOODY,NULL
unc.us,NULL,"Alt, short hairs on stem",Unknown,1,NULL,NULL,NULL,NULL,NULL
unc.us,NULL,Moss,Bryophyte,1,UNK,NULL,NULL,BRYOPHYTE,NULL
unc.us,NULL,"Unk forb g","Forb sp.",6,UNK,NULL,NULL,NULL,NULL
unc.us,Amaryllidaceae,"Allium sp.","Allium sp.",10,UNK,PERENNIAL,HERB,FORB,NULL
unc.us,Anacardiaceae,"Toxicodendron radicans","Toxicodendron radicans",1,NAT,PERENNIAL,VINE,FORB,NULL
unc.us,Apiaceae,"Daucus carota","Daucus carota",19,INT,BIENNIAL,HERB,FORB,NULL
unc.us,Apocynaceae,"Asclepias syriaca","Asclepias syriaca",1,NAT,PERENNIAL,FORB,FORB,NULL
unc.us,Bignoniaceae,"Campsis radicans","Campsis radicans",4,NAT,PERENNIAL,VINE,WOODY,NULL
unc.us,Caprifoliaceae,"Lonicera japonica","Lonicera japonica",20,INT,PERENNIAL,VINE,WOODY,NULL
unc.us,Compositae,"Ambrosia artemisiifolia","Ambrosia artemisiifolia",2,NAT,ANNUAL,HERB,FORB,NULL
unc.us,Compositae,"Erigeron annuus","Erigeron annuus",1,NAT,ANNUAL,HERB,FORB,NULL
unc.us,Compositae,"Erigeron sp.","Erigeron sp.",1,NULL,NULL,NULL,NULL,NULL
unc.us,Compositae,"Erigeron strigosus","Erigeron strigosus",4,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Compositae,"Hieracium sp.","Hieracium sp.",1,INT,PERENNIAL,HERB,FORB,NULL
unc.us,Compositae,"Leucanthemum vulgare","Leucanthemum vulgare",5,INT,PERENNIAL,HERB,FORB,NULL
unc.us,Compositae,"Packera anonyma","Packera anonyma",1,UNK,PERENNIAL,NULL,NULL,NULL
unc.us,Compositae,"Solidago pinetorum","Solidago pinetorum",14,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Compositae,"Solidago sp","Solidago sp.",3,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Compositae,"Symphyotrichum pilosum","Symphyotrichum pilosum",3,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Compositae,"Unknown asteraceae","Unknown asteraceae",1,UNK,NULL,HERB,FORB,NULL
unc.us,Compositae,"Verbesina occidentalis","Verbesina occidentalis",1,NULL,PERENNIAL,NULL,NULL,NULL
unc.us,Convolvulaceae,"Ipomoea sp.","Ipomoea sp.",23,INT,ANNUAL,VINE,WOODY,NULL
unc.us,Cupressaceae,"Juniperus virginiana","Juniperus virginiana",6,NAT,PERENNIAL,TREE,WOODY,NULL
unc.us,Cyperaceae,"Carex species","Carex sp.",2,NAT,PERENNIAL,GRAMINOID,GRAMINOID,NULL
unc.us,Fabaceae,"Chamaecrista nictitans var. nictitans","Chamaecrista nictitans",3,NAT,PERENNIAL,HERB,LEGUME,NULL
unc.us,Fabaceae,"Kummerowia stipulacea","Kummerowia stipulacea",18,INT,ANNUAL,HERB,LEGUME,NULL
unc.us,Fabaceae,"Lespedeza cuneata","Lespedeza juncea var. sericea",28,INT,PERENNIAL,HERB,LEGUME,NULL
unc.us,Fabaceae,"Medicago sp","Medicago sp.",2,UNK,NULL,NULL,LEGUME,NULL
unc.us,Fabaceae,"Vicia sp.","Vicia sp.",1,NULL,NULL,NULL,LEGUME,NULL
unc.us,Hamamelidaceae,"Liquidambar styraciflua","Liquidambar styraciflua",5,NAT,PERENNIAL,TREE,WOODY,NULL
unc.us,Lamiaceae,"Prunella vulgaris","Prunella vulgaris",1,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Lamiaceae,"Salvia lyrata","Salvia lyrata",25,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Lamiaceae,"Scutellaria integrifolia","Scutellaria integrifolia",12,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Oxalidaceae,"Oxalis sp.","Oxalis sp.",17,NAT,PERENNIAL,FORB,FORB,NULL
unc.us,Pinaceae,"Pinus taeda","Pinus taeda",5,NAT,PERENNIAL,TREE,WOODY,NULL
unc.us,Plantaginaceae,"Plantago aristata","Plantago aristata",3,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Plantaginaceae,"Plantago lanceolata","Plantago lanceolata",21,INT,INDETERMINATE,HERB,FORB,NULL
unc.us,Poaceae,"Andropogon virginicus var. virginicus","Andropogon virginicus",24,NAT,PERENNIAL,GRASS,GRASS,C4
unc.us,Poaceae,"Anthoxanthum odoratum","Anthoxanthum odoratum",15,INT,PERENNIAL,GRASS,GRASS,C3
unc.us,Poaceae,"Dactylis glomerata","Dactylis glomerata",2,INT,PERENNIAL,GRASS,GRASS,C3
unc.us,Poaceae,"Danthonia spicata","Danthonia spicata",30,NAT,PERENNIAL,GRASS,GRASS,C3
unc.us,Poaceae,"Dichanthelium dichotomum","Panicum dichotomum",15,NAT,PERENNIAL,GRASS,GRASS,C3
unc.us,Poaceae,"Dichanthelium linearifolium","Panicum linearifolium",5,NAT,PERENNIAL,GRASS,GRASS,C3
unc.us,Poaceae,"Dichanthelium sp.","Panicum sp.",23,UNK,PERENNIAL,GRASS,GRASS,NULL
unc.us,Poaceae,"Dichanthelium species (fuzzy_panicum)","Panicum sp.",13,UNK,PERENNIAL,GRASS,GRASS,NULL
unc.us,Poaceae,"Eleusine indica","Eleusine indica",2,INT,ANNUAL,GRASS,GRASS,C4
unc.us,Poaceae,"Eragrostis sp.","Eragrostis sp.",7,UNK,NULL,GRASS,GRASS,C4
unc.us,Poaceae,"Holcus lanatus","Holcus lanatus",24,INT,PERENNIAL,GRASS,GRASS,C3
unc.us,Poaceae,"Paspalum dilatatum","Paspalum dilatatum",7,INT,PERENNIAL,GRASS,GRASS,C4
unc.us,Poaceae,"Poa pratensis","Poa pratensis",25,NAT,PERENNIAL,GRASS,GRASS,C3
unc.us,Poaceae,"Schedonorus species","Schedonorus sp.",30,INT,PERENNIAL,GRASS,GRASS,C3
unc.us,Poaceae,"Setaria sp.","Setaria sp.",23,INT,ANNUAL,GRASS,GRASS,C4
unc.us,Poaceae,"Steinchisma hians","Festuca subverticillata",11,NAT,PERENNIAL,GRASS,GRASS,C3
unc.us,Poaceae,"Tridens flavus","Tridens flavus",13,NAT,PERENNIAL,GRASS,GRASS,C4
unc.us,Poaceae,"Tripsacum dactyloides","Tripsacum dactyloides",20,NAT,PERENNIAL,GRASS,GRASS,C4
unc.us,Poaceae,"Unidentified grass","Unknown grass",3,NAT,NULL,GRASS,GRASS,NULL
unc.us,Polygonaceae,"Rumex acetosella","Rumex acetosella",3,INT,PERENNIAL,HERB,FORB,NULL
unc.us,Rosaceae,"Fragaria sp.","Fragaria sp.",12,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Rosaceae,"Rosa multiflora","Rosa multiflora",1,INT,PERENNIAL,SHRUB,WOODY,NULL
unc.us,Rosaceae,"Rubus sp.","Rubus sp.",14,NAT,PERENNIAL,SUBSHRUB,WOODY,NULL
unc.us,Rubiaceae,"Diodia teres","Diodella teres",5,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Smilacaceae,"Smilax bona-nox","Smilax bona-nox",1,NAT,PERENNIAL,VINE,WOODY,NULL
unc.us,Smilacaceae,"Smilax rotundifolia","Smilax rotundifolia",1,NAT,PERENNIAL,VINE,WOODY,NULL
unc.us,Solanaceae,"Physalis sp","Physalis sp.",2,UNK,NULL,NULL,NULL,NULL
unc.us,Solanaceae,"Solanum carolinense","Solanum carolinense",23,NAT,PERENNIAL,HERB,FORB,NULL
unc.us,Ulmaceae,"Ulmus alata","Ulmus alata",1,NAT,PERENNIAL,TREE,WOODY,NULL
unc.us,Vitaceae,"Parthenocissus quinquefolia","Parthenocissus quinquefolia",1,NULL,PERENNIAL,NULL,WOODY,NULL
unc.us,Vitaceae,"Vitis sp.","Vitis sp.",1,UNK,PERENNIAL,VINE,WOODY,NULL
uwo.ca,Apiaceae,"Daucus carota","Daucus carota",16,INT,BIENNIAL,HERB,FORB,NULL
uwo.ca,Compositae,"Achillea millefolium","Achillea millefolium",2,NAT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Compositae,"Centaurea nigrescens","Centaurea nigrescens",1,INT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Compositae,"Erigeron annuus","Erigeron annuus",2,NAT,ANNUAL,HERB,FORB,NULL
uwo.ca,Compositae,"Euthamia graminifolia","Euthamia graminifolia",6,NAT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Compositae,"Leucanthemum vulgare","Leucanthemum vulgare",7,INT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Compositae,"Solidago canadensis","Solidago canadensis",24,NAT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Compositae,"Solidago juncea","Solidago juncea",2,NAT,PERENNIAL,HERB,NULL,NULL
uwo.ca,Compositae,"Symphyotrichum ericoides","Symphyotrichum ericoides",8,NAT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Compositae,"Symphyotrichum lanceolatum","Symphyotrichum lanceolatum",9,NAT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Compositae,"Symphyotrichum novae-angliae","Symphyotrichum novae-angliae",11,NAT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Cornaceae,"Cornus foemina","Cornus foemina",3,NAT,PERENNIAL,SHRUB,WOODY,NULL
uwo.ca,Cyperaceae,"Carex sp.","Carex sp.",26,NULL,NULL,NULL,GRAMINOID,NULL
uwo.ca,Fabaceae,"Lotus corniculatus","Lotus corniculatus",1,INT,PERENNIAL,HERB,LEGUME,NULL
uwo.ca,Fabaceae,"Medicago lupulina","Medicago lupulina",22,INT,INDETERMINATE,HERB,LEGUME,NULL
uwo.ca,Fabaceae,"Securigera varia","Securigera varia",29,INT,PERENNIAL,HERB,LEGUME,NULL
uwo.ca,Fabaceae,"Trifolium repens","Trifolium repens",2,INT,PERENNIAL,HERB,LEGUME,NULL
uwo.ca,Hypericaceae,"Hypericum perforatum","Hypericum perforatum",4,INT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Lamiaceae,"Clinopodium vulgare","Clinopodium vulgare",3,NAT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Plantaginaceae,"Plantago lanceolata","Plantago lanceolata",6,INT,INDETERMINATE,HERB,FORB,NULL
uwo.ca,Poaceae,"Agrostis gigantea","Agrostis gigantea",7,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Poaceae,"Arrhenatherum elatius","Arrhenatherum elatius",24,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Poaceae,"Bromus inermis","Bromus inermis",24,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Poaceae,"Dactylis glomerata","Dactylis glomerata",12,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Poaceae,"Elymus repens","Elymus repens",6,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Poaceae,"Festuca rubra","Festuca rubra",1,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Poaceae,"Phleum pratense","Phleum pratense",1,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Poaceae,"Poa compressa","Poa compressa",1,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Poaceae,"Poa pratensis","Poa pratensis",30,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Poaceae,"Schedonorus pratensis","Festuca pratensis",2,INT,PERENNIAL,GRASS,GRASS,C3
uwo.ca,Rhamnaceae,"Rhamnus cathartica","Rhamnus cathartica",1,INT,PERENNIAL,SHRUB,WOODY,NULL
uwo.ca,Rosaceae,"Fragaria virginiana","Fragaria virginiana",2,NAT,PERENNIAL,HERB,FORB,NULL
uwo.ca,Scrophulariaceae,"Veronica officinalis","Veronica officinalis",5,INT,PERENNIAL,HERB,FORB,NULL
valm.ch,NULL,Lichens,Lichen,24,NULL,NULL,NULL,LICHEN,NULL
valm.ch,NULL,Mosses,Bryophyte,22,NULL,NULL,NULL,BRYOPHYTE,NULL
valm.ch,Boraginaceae,"Myosotis alpestris","Myosotis alpestris",28,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Brassicaceae,"Cardamine resedifolia","Cardamine resedifolia",2,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Brassicaceae,"Draba siliquosa","Draba siliquosa",1,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Campanulaceae,"Campanula barbata","Campanula barbata",6,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Campanulaceae,"Campanula cochleariifolia","Campanula cochlearifolia",9,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Campanulaceae,"Campanula scheuchzeri","Campanula scheuchzeri",27,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Campanulaceae,"Phyteuma hemisphaericum","Phyteuma hemisphaericum",16,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Campanulaceae,"Phyteuma orbiculare","Phyteuma orbiculare",4,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Caryophyllaceae,"Cerastium arvense","Cerastium arvense",30,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Caryophyllaceae,"Cerastium fontanum","Cerastium fontanum",26,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Caryophyllaceae,"Dianthus sylvestris","Dianthus sylvestris",1,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Caryophyllaceae,"Minuartia verna","Minuartia verna",5,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Caryophyllaceae,"Silene nutans","Silene nutans",10,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Caryophyllaceae,"Silene rupestris","Silene rupestris",1,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Cistaceae,"Helianthemum alpestre","Helianthemum oelandicum var. alpestris",2,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Cistaceae,"Helianthemum nummularium","Helianthemum nummularium var. grandiflorum",10,NAT,PERENNIAL,HERB,WOODY,NULL
valm.ch,Compositae,"Achillea atrata","Achillea atrata",21,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Compositae,"Achillea millefolium","Achillea millefolium",2,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Compositae,"Antennaria dioeca","Antennaria dioica",9,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Compositae,"Arnica montana","Arnica montana",2,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Compositae,"Aster alpinus","Aster alpinus",6,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Compositae,"Aster bellidiastrum","Erigeron andicola",1,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Compositae,"Carduus defloratus","Carduus defloratus",17,NAT,PERENNIAL,HERB,FORB,NULL
valm.ch,Compositae,"Carlina acaulis","Carlina acaulis",27,NAT,PERENNIAL,HERB,FORB,NULL
