"site_code","daterange","soil_moisture"
"bogong.au","X20111016T21_volumetric_soil_water_layer_1",0.3673096
"bogong.au","X20111016T22_volumetric_soil_water_layer_1",0.3668671
"bogong.au","X20111016T23_volumetric_soil_water_layer_1",0.3661194
"bogong.au","X20111017T00_volumetric_soil_water_layer_1",0.365097
"bogong.au","X20111017T01_volumetric_soil_water_layer_1",0.3638306
"bogong.au","X20111017T02_volumetric_soil_water_layer_1",0.3624573
"bogong.au","X20111017T03_volumetric_soil_water_layer_1",0.3610229
"bogong.au","X20111017T04_volumetric_soil_water_layer_1",0.3596649
"bogong.au","X20111017T05_volumetric_soil_water_layer_1",0.35849
"bogong.au","X20111017T06_volumetric_soil_water_layer_1",0.3575745
"bogong.au","X20111017T07_volumetric_soil_water_layer_1",0.3570099
"bogong.au","X20111017T08_volumetric_soil_water_layer_1",0.3568573
"bogong.au","X20111017T09_volumetric_soil_water_layer_1",0.3569031
"bogong.au","X20111017T10_volumetric_soil_water_layer_1",0.3569489
"bogong.au","X20111017T11_volumetric_soil_water_layer_1",0.3569946
"bogong.au","X20111017T12_volumetric_soil_water_layer_1",0.3570709
